id,sentiment,text,language_labels,clean_text,labels,rf_prediction
38451,neutral,@ MdPvvnl District Moradabad Kanth road Mora Milak ki light ki problem 15 Sal se Hal nahi ho payi hai . Aur na hi koi … https // t . co / jLI11G66fs,"['O', 'Eng', 'Eng', 'Eng', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",mention mdpvvnl district moradabad kanth road mora milak ki light ki problem 15 sal se hal nahi ho payi hai aur na hi koi t co jli11g66fs,1,neutral
38593,neutral,@ HaayaKhan Hahah me kafi jaldi sudher jaon ga sari life ki zarorat nhi paray gi 😂 I am also good by the grace of Allah 😊,"['O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'EMT']",mention haayakhan hahah me kafi jaldi sudher jaon ga sari life ki zarorat nhi paray gi i am also good by the grace of allah,1,neutral
38635,positive,enjoy with # OTR108 Love Yogya And You ! 3 Instagram @ hardwell Twitter @ hardwellonair Facebook … https // t . co / m2tabJSyLO,"['Eng', 'Eng', 'O', 'Eng', 'Eng', 'Hin', 'Hin', 'Eng', 'O', 'O', 'Eng', 'O', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin']",enjoy with hashtag otr108 love yogya and you 3 instagram mention hardwell twitter mention hardwellonair facebook t co m2tabjsylo,2,neutral
38667,neutral,RT @ saurabh1031 @ bsesdelhi House no . A _ 2 Vipin Garden Dwarka More 110059. You can call me on 9811241624,"['Eng', 'O', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'O', 'O', 'Hin', 'Eng', 'Eng', 'Hin', 'O', 'Eng', 'Eng', 'Eng', 'Hin', 'Eng', 'O']",rt mention saurabh1031 mention bsesdelhi house no a 2 vipin garden dwarka more 110059 you can call me on 9811241624,1,neutral
38761,neutral,@ ssransi19 @ theskindoctor13 @ ashokgehlot51 @ ashokshrivasta6 @ sardanarohit Mera bhi kam exam hai ... All the best bha … https // t . co / eS4ssobeb7,"['O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'O', 'Eng', 'Eng', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",mention ssransi19 mention theskindoctor13 mention ashokgehlot51 mention ashokshrivasta6 mention sardanarohit mera bhi kam exam hai all the best bha t co es4ssobeb7,1,positive
38797,neutral,RT @ vickysWarrior Sala Sham tak Padhai Karke Jaise hi Match Dekhne Baitho Tab Tak to Match Khatam bhi Ho Jate hai . Boring Matches 💔😩 # NZ …,"['Eng', 'O', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'Eng', 'O', 'O', 'Eng', 'O']",rt mention vickyswarrior sala sham tak padhai karke jaise hi match dekhne baitho tab tak to match khatam bhi ho jate hai boring matches hashtag nz,1,neutral
38882,positive,Original bhagwan hu yaar narayan Vishnu krishna jagatpita RAM parambrahm god allah jeses parampita sab mera hi naam … https // t co / Bw07CIQKws,"['Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'Eng', 'O', 'Eng']",original bhagwan hu yaar narayan vishnu krishna jagatpita ram parambrahm god allah jeses parampita sab mera hi naam t co bw07ciqkws,2,neutral
38934,neutral,# YaadKarke the brand new single released by Pinder Sahota featuring @ Lildakuofficial ! LISTEN NOW !! https // t . co / BMf5m7NOxJ,"['O', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",hashtag yaadkarke the brand new single released by pinder sahota featuring mention lildakuofficial listen now t co bmf5m7noxj,1,neutral
39075,positive,RT @ azkhawaja1 240 tak kheench lein Afghani to jeetne ka pakka chance hai .,"['Eng', 'O', 'Eng', 'O', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']",rt mention azkhawaja1 240 tak kheench lein afghani to jeetne ka pakka chance hai,2,neutral
39289,neutral,Bhar Do Jholi Meri Ya Muhammad | Rehmat e Ramazan | 28 May 2019 |  92NewsHD https // t co / pIMfZGrpeg,"['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'Hin', 'Eng', 'O', 'O', 'Eng', 'O', 'O', 'Eng', 'Eng', 'O', 'Eng', 'Hin', 'O', 'Eng']",bhar do jholi meri ya muhammad rehmat e ramazan 28 may 2019 92newshd t co pimfzgrpeg,1,neutral
39341,neutral,@ sardanarohit Rohit bhai apni anterastma se puchhna just tarah tum darbaari patrakaron ne modi BJP RSS ka agenda Ch … https // t . co / paLBgY6dJ9,"['O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",mention sardanarohit rohit bhai apni anterastma se puchhna just tarah tum darbaari patrakaron ne modi bjp rss ka agenda ch t co palbgy6dj9,1,neutral
39368,positive,@ Itx _ Sanaaa @ Umer19000 Matlab tum merey nahi sari sana ke pechey pare ho umer 😂😂,"['O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']",mention itx sanaaa mention umer19000 matlab tum merey nahi sari sana ke pechey pare ho umer,2,neutral
39545,negative,@ BTS _ twt Who pit this on my tl . I just wanna talk . How could you add to my misery ? I see you bangtan i see you . The … https // t . co / nFVPHvHnVY,"['O', 'Eng', 'O', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'O', 'Eng', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Hin', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'O', 'Hin']",mention bts twt who pit this on my tl i just wanna talk how could you add to my misery i see you bangtan i see you the t co nfvphvhnvy,0,positive
39549,negative,@ aruncho56289886 @ taran _ adarsh Abe gaali kyun deta h be . Sach bole toh jal gya kya . Ja ke dekh tera baap vivek ka movie flop ho gya 😂😂😂😂,"['O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'O']",mention aruncho56289886 mention taran adarsh abe gaali kyun deta h be sach bole toh jal gya kya ja ke dekh tera baap vivek ka movie flop ho gya,0,negative
39594,neutral,RT @ RajaPaki1 Kaabil to buht saray hain Pakistan me unko to sarkari idaray pochte he nahi https // t . co / oD6xcgJuKx,"['Eng', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",rt mention rajapaki1 kaabil to buht saray hain pakistan me unko to sarkari idaray pochte he nahi t co od6xcgjukx,1,neutral
39617,neutral,Gangapuram Kishan Reddi ji You have shown Your metal with Modiji Yogiji bound to harvest support from All Sanatan B … https // t co / zVpKf5IMeM,"['Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Hin', 'O', 'Hin']",gangapuram kishan reddi ji you have shown your metal with modiji yogiji bound to harvest support from all sanatan b t co zvpkf5imem,1,positive
39675,negative,@ nimrahere Nahi nahi tum ney bohat khaufnaak baat ki hai I'll tag her and watch you two fight . Arsa hogaya phadday nahi dekhay 😂😂😂😂😂😝,"['O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']",mention nimrahere nahi nahi tum ney bohat khaufnaak baat ki hai ill tag her and watch you two fight arsa hogaya phadday nahi dekhay,0,neutral
39792,negative,Ye mariam ka pithu hai or larkian isey apna crush banai baithi hein idiot harami https // t . co / eTiF4mSV1t,"['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",ye mariam ka pithu hai or larkian isey apna crush banai baithi hein idiot harami t co etif4msv1t,0,neutral
39897,neutral,@ kpraveena07 Ahha Actually I zoned out Sorry Aage se nahi hoga @ anni _ vichare ki kasam 🙌😂,"['O', 'Eng', 'Eng', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'O']",mention kpraveena07 ahha actually i zoned out sorry aage se nahi hoga mention anni vichare ki kasam,1,neutral
39975,positive,@ myogiadityanath sir ab appki sarkar ka result clear ho gaya Ab hum b . ed btcc wall ke bare soche aur iska faisala … https // t . co / bZyQQFz4tW,"['O', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",mention myogiadityanath sir ab appki sarkar ka result clear ho gaya ab hum b ed btcc wall ke bare soche aur iska faisala t co bzyqqfz4tw,2,neutral
40044,positive,RT @ Tzimur Ahhh this is so nice . May Allah grant Salah and Mane everything in the next life ameen . As for in this life ya Allah strip th …,"['Eng', 'O', 'Eng', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Eng', 'Eng', 'Eng', 'O']",rt mention tzimur ahhh this is so nice may allah grant salah and mane everything in the next life ameen as for in this life ya allah strip th,2,positive
40128,neutral,@ roflvoice Party and candidate's nahi dekhe hoge bas modi ko jitana hey kar ke vote diye,"['O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin']",mention roflvoice party and candidates nahi dekhe hoge bas modi ko jitana hey kar ke vote diye,1,neutral
40201,positive,@ dilsee0 @ Husn _ e _ Khayal Who you may be but have a awesome taste of Urdu poetry . Allah may bless you,"['O', 'Hin', 'O', 'Hin', 'O', 'Hin', 'O', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Hin', 'Eng', 'Eng', 'Eng']",mention dilsee0 mention husn e khayal who you may be but have a awesome taste of urdu poetry allah may bless you,2,positive
40259,negative,@ timesofindia That some is not Radar woh tere dimak ka dhakkan hai 🤯,"['O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']",mention timesofindia that some is not radar woh tere dimak ka dhakkan hai,0,neutral
40323,neutral,@ NayakRagini @ RahulGandhi Madam president apne kaam se Nahi chamchon se preshaan hai . AC room se election Nahi go … https // t . co / TgW4uRLVv5,"['O', 'Hin', 'O', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",mention nayakragini mention rahulgandhi madam president apne kaam se nahi chamchon se preshaan hai ac room se election nahi go t co tgw4urlvv5,1,neutral
40353,neutral,@ aajtak @ sardanarohit Is Dalal Ko kitna Bura lagta hai kB koi bjp ya Modi k khilaf bolta hai to . Turant BJP spokesp … https // t . co / ZiWa6dC8Eq,"['O', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",mention aajtak mention sardanarohit is dalal ko kitna bura lagta hai kb koi bjp ya modi k khilaf bolta hai to turant bjp spokesp t co ziwa6dc8eq,1,neutral
40354,positive,@ BJP4Amethi @ smritiirani @ narendramodi Yahi modi ji ki Mahanta hai Kathni - karni Mae samanta hai Pragati ke path pa … https // t co / tMXxnbdcXr,"['O', 'Eng', 'O', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Hin', 'O', 'Hin']",mention bjp4amethi mention smritiirani mention narendramodi yahi modi ji ki mahanta hai kathni karni mae samanta hai pragati ke path pa t co tmxxnbdcxr,2,positive
40516,negative,@ sickular _ saint @ ANI Janta ka pesa janta pe hi khrch kr rha hai Modi ki tarah 10 lakh ka suit to nahi silwa rha na … https // t . co / KVju9NivbK,"['O', 'Eng', 'O', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin']",mention sickular saint mention ani janta ka pesa janta pe hi khrch kr rha hai modi ki tarah 10 lakh ka suit to nahi silwa rha na t co kvju9nivbk,0,neutral
40521,neutral,@ Aman _ Srk4life @ BeingVishuReddy @ Sweetyy _ mahak @ myselfdiyaM @ SnehaPkd @ R _ A _ J _ B @ iminjurious @_ lol _ life @ Rao _ ah2 … https // tco / t5WQQsmZEk,"['O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'O', 'Hin', 'O', 'Hin', 'O', 'Hin', 'O', 'Hin', 'O', 'Hin', 'O', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",mention aman srk4life mention beingvishureddy mention sweetyy mahak mention myselfdiyam mention snehapkd mention r a j b mention iminjurious mention lol life mention rao ah2 tco t5wqqsmzek,1,neutral
40583,negative,@ rssurjewala Chutiya hai Jo 237 ki subsidy aati hai usko minus Karke cylinder500 Ka padta hai . tum Congress Walo ch … https // t . co / 63v4yCfceW,"['O', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'O', 'Hin', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",mention rssurjewala chutiya hai jo 237 ki subsidy aati hai usko minus karke cylinder500 ka padta hai tum congress walo ch t co 63v4ycfcew,0,negative
40589,negative,@ Rafiach137 @ javerias @ RashkEHina10 Ye bohat koshish kr rhy nicha dekhane ki per in se ho nhe pa rha,"['O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin']",mention rafiach137 mention javerias mention rashkehina10 ye bohat koshish kr rhy nicha dekhane ki per in se ho nhe pa rha,0,neutral
40601,neutral,@ SushmaSwaraj Meam aapne videsh mantralay bahut hi confidence se aur bahut achhe se chalaya Thanks,"['O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng']",mention sushmaswaraj meam aapne videsh mantralay bahut hi confidence se aur bahut achhe se chalaya thanks,1,neutral
41054,neutral,Itna match harny ka dukh ni hua jitna logon ki batain sun kr ho rha hi team k bary mn Pakistan ki team hum bhi utn … https // t . co / uRksQcdw08,"['Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",itna match harny ka dukh ni hua jitna logon ki batain sun kr ho rha hi team k bary mn pakistan ki team hum bhi utn t co urksqcdw08,1,neutral
41059,negative,@ jyotsnavarma9 @ iAnkurSingh Public bhi inhey is sey JYADA jimewari nahi dena chati .. shayad VAHA BHI KOI … https // t . co / nDLZgt1CFP,"['O', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",mention jyotsnavarma9 mention iankursingh public bhi inhey is sey jyada jimewari nahi dena chati shayad vaha bhi koi t co ndlzgt1cfp,0,neutral
41299,positive,Ase Ghatnao K Liye Puri Terha Se Teyar Rahe . Kyu Ki Jin Ki Biwi Nahi Hoti Unko Aurto Ki Kadder Nahi Hoti . Inki Ko … https // t . co / q3UEOIJyen,"['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'O', 'Eng']",ase ghatnao k liye puri terha se teyar rahe kyu ki jin ki biwi nahi hoti unko aurto ki kadder nahi hoti inki ko t co q3ueoijyen,2,neutral
41449,neutral,@ JANNSHEEN - TV laounge ma ider uder aty jaty nazr pr jaati hai 😒 Ab main zinda laaash ban kr tw nahi ghoom sakti na lala 😝🤭🙄,"['O', 'Hin', 'O', 'Hin', 'Eng', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']",mention jannsheen tv laounge ma ider uder aty jaty nazr pr jaati hai ab main zinda laaash ban kr tw nahi ghoom sakti na lala,1,neutral
41541,positive,RT @ Nycto0 _ phile 670 uh are my oldie goldie frnd 🌸 uh are gem 💎 life me hmesha khush raho ❤️ cutest and loyal person ever 💯 hmne kafi acha …,"['Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Hin', 'Eng', 'Eng', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'O']",rt mention nycto0 phile 670 uh are my oldie goldie frnd uh are gem life me hmesha khush raho cutest and loyal person ever hmne kafi acha,2,positive
41758,neutral,@ TheViralFever Pakistan Bharat ke us better ki tarah har Jo last khakar bhi nhi shudarta @ TheViralFever # PAKvWI,"['O', 'Eng', 'Eng', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'O', 'Eng']",mention theviralfever pakistan bharat ke us better ki tarah har jo last khakar bhi nhi shudarta mention theviralfever hashtag pakvwi,1,neutral
41851,neutral,@ abpnewstv Kuch bhi kar lo bhaiya Congress party ki sarkar aayegi chahe jitna Mata lagalo Sarkar Congress ki aayegi … https // tco / Hfth9Ext7r,"['O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",mention abpnewstv kuch bhi kar lo bhaiya congress party ki sarkar aayegi chahe jitna mata lagalo sarkar congress ki aayegi tco hfth9ext7r,1,neutral
41868,positive,@ Dr _ khaani @ Zahrasheikhu2 Acha bahot bahot Mubarak hn doctor always happy rahoo ao salamat mai rahy bss yahe duaa hai,"['O', 'Hin', 'O', 'Hin', 'O', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin']",mention dr khaani mention zahrasheikhu2 acha bahot bahot mubarak hn doctor always happy rahoo ao salamat mai rahy bss yahe duaa hai,2,positive
41877,positive,@ AmitShah @ narendramodi Congratulations 🎉🎊 sir ji . Hum logo ko umeed hai ki app ko jo karya mila hai use aap ache t … https // t . co / En3efCIcge,"['O', 'Hin', 'O', 'Eng', 'Eng', 'O', 'Eng', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'O', 'Hin']",mention amitshah mention narendramodi congratulations sir ji hum logo ko umeed hai ki app ko jo karya mila hai use aap ache t t co en3efcicge,2,positive
42207,negative,@ VinayDw86398158 Hindu Muslim karne wale Kutte Itna nafrat h Muslim se to pure Hindustan ke Muslim ko marwa de modi … https // t co / Ivp1xD75UO,"['O', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Eng', 'O', 'Eng']",mention vinaydw86398158 hindu muslim karne wale kutte itna nafrat h muslim se to pure hindustan ke muslim ko marwa de modi t co ivp1xd75uo,0,negative
42214,positive,@ narendramodi Modi ji i am the biggest fan of u . Lekin pichle 45 salo m India itni berojgari kb nhi hui . Dear modi j … https // t . co / R59NEhcPqI,"['O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'O', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",mention narendramodi modi ji i am the biggest fan of u lekin pichle 45 salo m india itni berojgari kb nhi hui dear modi j t co r59nehcpqi,2,positive
42240,neutral,RT @ nct _ charts NCT ’ s fastest album to 100000 on Hanteo 📈 NCT 127 – WE ARE SUPERHUMAN 3 days NCT DREAM – We Go Up 3 days NCT 127 – Regu …,"['Eng', 'O', 'Eng', 'O', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'O', 'Hin', 'O', 'O', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'Eng', 'Eng', 'O', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'Eng', 'O', 'O', 'Eng', 'O']",rt mention nct charts nct s fastest album to 100000 on hanteo nct 127 we are superhuman 3 days nct dream we go up 3 days nct 127 regu,1,neutral
42351,positive,@ brawling _ virago @ vanish _ forever Urdu bhi chalega is badsurat lady ko par hindi nahi,"['O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin']",mention brawling virago mention vanish forever urdu bhi chalega is badsurat lady ko par hindi nahi,2,neutral
42396,negative,@ ashsmile2k5 @ urbandictionary Now they'll definitely reply bc itna khatarnak dhamki aaj tak kisine nahi diya hoga you're lit 🔥,"['O', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'O']",mention ashsmile2k5 mention urbandictionary now theyll definitely reply bc itna khatarnak dhamki aaj tak kisine nahi diya hoga youre lit,0,neutral
42405,positive,Jai Shri Ram @ PMOIndia 🙏 Jai Shri Ram @ myogiadityanath 🙏 Jai Shri Ram @ MamataOfficial 🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩 theek sachey ?,"['Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Hin', 'O']",jai shri ram mention pmoindia jai shri ram mention myogiadityanath jai shri ram mention mamataofficial theek sachey,2,neutral
